4 ingredients
Candy, Chocolate, Sprinkles, Sugar

Part 1
Score: 18  Recipe: [('Candy', 3), ('Chocolate', 5), ('Sprinkles', 1), ('Sugar', 3)]
Score: 18144  Recipe: [('Candy', 23), ('Chocolate', 30), ('Sprinkles', 9), ('Sugar', 19)]
Score: 5760  Recipe: [('Candy', 23), ('Chocolate', 30), ('Sprinkles', 10), ('Sugar', 18)]
Score: 11520  Recipe: [('Candy', 23), ('Chocolate', 30), ('Sprinkles', 10), ('Sugar', 19)]
Score: 3168  Recipe: [('Candy', 23), ('Chocolate', 30), ('Sprinkles', 11), ('Sugar', 19)]
Score: 3150  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 9)]
Score: 11520  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 10)]
Score: 18270  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 11)]
Score: 23400  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 12)]
Score: 26910  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 13)]
Score: 28800  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 14)]
Score: 29070  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 15)]
Score: 27720  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 16)]
Score: 24750  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 17)]
Score: 20160  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 18)]
Score: 13950  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 19)]
Score: 6120  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 1), ('Sugar', 20)]
Score: 5760  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 10)]
Score: 20880  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 11)]
Score: 32760  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 12)]
Score: 41400  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 13)]
Score: 46800  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 14)]
Score: 48960  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 15)]
Score: 47880  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 16)]
Score: 43560  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 17)]
Score: 36000  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 18)]
Score: 25200  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 19)]
Score: 11160  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 2), ('Sugar', 20)]
Score: 7830  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 11)]
Score: 28080  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 12)]
Score: 43470  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 13)]
Score: 54000  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 14)]
Score: 59670  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 15)]
Score: 60480  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 16)]
Score: 56430  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 17)]
Score: 47520  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 18)]
Score: 33750  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 19)]
Score: 15120  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 3), ('Sugar', 20)]
Score: 9360  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 12)]
Score: 33120  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 13)]
Score: 50400  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 14)]
Score: 61200  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 15)]
Score: 65520  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 16)]
Score: 63360  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 17)]
Score: 54720  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 18)]
Score: 39600  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 19)]
Score: 18000  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 4), ('Sugar', 20)]
Score: 10350  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 13)]
Score: 36000  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 14)]
Score: 53550  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 15)]
Score: 63000  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 16)]
Score: 64350  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 17)]
Score: 57600  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 18)]
Score: 42750  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 19)]
Score: 19800  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 5), ('Sugar', 20)]
Score: 10800  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 14)]
Score: 36720  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 15)]
Score: 52920  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 16)]
Score: 59400  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 17)]
Score: 56160  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 18)]
Score: 43200  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 19)]
Score: 20520  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 6), ('Sugar', 20)]
Score: 10710  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 7), ('Sugar', 15)]
Score: 35280  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 7), ('Sugar', 16)]
Score: 48510  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 7), ('Sugar', 17)]
Score: 50400  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 7), ('Sugar', 18)]
Score: 40950  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 7), ('Sugar', 19)]
Score: 20160  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 7), ('Sugar', 20)]
Score: 10080  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 8), ('Sugar', 16)]
Score: 31680  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 8), ('Sugar', 17)]
Score: 40320  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 8), ('Sugar', 18)]
Score: 36000  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 8), ('Sugar', 19)]
Score: 18720  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 8), ('Sugar', 20)]
Score: 8910  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 9), ('Sugar', 17)]
Score: 25920  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 9), ('Sugar', 18)]
Score: 28350  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 9), ('Sugar', 19)]
Score: 16200  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 9), ('Sugar', 20)]
Score: 7200  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 10), ('Sugar', 18)]
Score: 18000  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 10), ('Sugar', 19)]
Score: 12600  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 10), ('Sugar', 20)]
Score: 4950  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 11), ('Sugar', 19)]
Score: 7920  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 11), ('Sugar', 20)]
Score: 2160  Recipe: [('Candy', 23), ('Chocolate', 31), ('Sprinkles', 12), ('Sugar', 20)]
Score: 3108  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 9)]
Score: 11424  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 10)]
Score: 18228  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 11)]
Score: 23520  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 12)]
Score: 27300  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 13)]
Score: 29568  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 14)]
Score: 30324  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 15)]
Score: 29568  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 16)]
Score: 27300  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 17)]
Score: 23520  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 18)]
Score: 18228  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 19)]
Score: 11424  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 20)]
Score: 3108  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 1), ('Sugar', 21)]
Score: 5712  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 10)]
Score: 20832  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 11)]
Score: 32928  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 12)]
Score: 42000  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 13)]
Score: 48048  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 14)]
Score: 51072  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 15)]
Score: 51072  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 16)]
Score: 48048  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 17)]
Score: 42000  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 18)]
Score: 32928  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 19)]
Score: 20832  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 20)]
Score: 5712  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 2), ('Sugar', 21)]
Score: 7812  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 11)]
Score: 28224  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 12)]
Score: 44100  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 13)]
Score: 55440  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 14)]
Score: 62244  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 15)]
Score: 64512  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 16)]
Score: 62244  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 17)]
Score: 55440  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 18)]
Score: 44100  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 19)]
Score: 28224  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 20)]
Score: 7812  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 3), ('Sugar', 21)]
Score: 9408  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 12)]
Score: 33600  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 13)]
Score: 51744  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 14)]
Score: 63840  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 15)]
Score: 69888  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 16)]
Score: 69888  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 17)]
Score: 63840  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 18)]
Score: 51744  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 19)]
Score: 33600  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 20)]
Score: 9408  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 4), ('Sugar', 21)]
Score: 10500  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 13)]
Score: 36960  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 14)]
Score: 55860  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 15)]
Score: 67200  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 16)]
Score: 70980  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 17)]
Score: 67200  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 18)]
Score: 55860  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 19)]
Score: 36960  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 20)]
Score: 10500  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 5), ('Sugar', 21)]
Score: 11088  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 14)]
Score: 38304  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 15)]
Score: 56448  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 16)]
Score: 65520  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 17)]
Score: 65520  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 18)]
Score: 56448  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 19)]
Score: 38304  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 20)]
Score: 11088  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 6), ('Sugar', 21)]
Score: 11172  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 15)]
Score: 37632  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 16)]
Score: 53508  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 17)]
Score: 58800  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 18)]
Score: 53508  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 19)]
Score: 37632  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 20)]
Score: 11172  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 7), ('Sugar', 21)]
Score: 10752  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 8), ('Sugar', 16)]
Score: 34944  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 8), ('Sugar', 17)]
Score: 47040  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 8), ('Sugar', 18)]
Score: 47040  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 8), ('Sugar', 19)]
Score: 34944  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 8), ('Sugar', 20)]
Score: 10752  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 8), ('Sugar', 21)]
Score: 9828  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 9), ('Sugar', 17)]
Score: 30240  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 9), ('Sugar', 18)]
Score: 37044  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 9), ('Sugar', 19)]
Score: 30240  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 9), ('Sugar', 20)]
Score: 9828  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 9), ('Sugar', 21)]
Score: 8400  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 10), ('Sugar', 18)]
Score: 23520  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 10), ('Sugar', 19)]
Score: 23520  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 10), ('Sugar', 20)]
Score: 8400  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 10), ('Sugar', 21)]
Score: 6468  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 11), ('Sugar', 19)]
Score: 14784  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 11), ('Sugar', 20)]
Score: 6468  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 11), ('Sugar', 21)]
Score: 4032  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 12), ('Sugar', 20)]
Score: 4032  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 12), ('Sugar', 21)]
Score: 1092  Recipe: [('Candy', 23), ('Chocolate', 32), ('Sprinkles', 13), ('Sugar', 21)]
Score: 3042  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 9)]
Score: 11232  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 10)]
Score: 18018  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 11)]
Score: 23400  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 12)]
Score: 27378  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 13)]
Score: 29952  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 14)]
Score: 31122  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 15)]
Score: 30888  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 16)]
Score: 29250  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 17)]
Score: 26208  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 18)]
Score: 21762  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 19)]
Score: 15912  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 20)]
Score: 8658  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 1), ('Sugar', 21)]
Score: 5616  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 10)]
Score: 20592  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 11)]
Score: 32760  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 12)]
Score: 42120  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 13)]
Score: 48672  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 14)]
Score: 52416  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 15)]
Score: 53352  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 16)]
Score: 51480  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 17)]
Score: 46800  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 18)]
Score: 39312  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 19)]
Score: 29016  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 20)]
Score: 15912  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 2), ('Sugar', 21)]
Score: 7722  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 11)]
Score: 28080  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 12)]
Score: 44226  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 13)]
Score: 56160  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 14)]
Score: 63882  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 15)]
Score: 67392  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 16)]
Score: 66690  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 17)]
Score: 61776  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 18)]
Score: 52650  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 19)]
Score: 39312  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 20)]
Score: 21762  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 3), ('Sugar', 21)]
Score: 9360  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 12)]
Score: 33696  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 13)]
Score: 52416  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 14)]
Score: 65520  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 15)]
Score: 73008  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 16)]
Score: 74880  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 17)]
Score: 71136  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 18)]
Score: 61776  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 19)]
Score: 46800  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 20)]
Score: 26208  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 4), ('Sugar', 21)]
Score: 10530  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 13)]
Score: 37440  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 14)]
Score: 57330  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 15)]
Score: 70200  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 16)]
Score: 76050  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 17)]
Score: 74880  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 18)]
Score: 66690  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 19)]
Score: 51480  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 20)]
Score: 29250  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 5), ('Sugar', 21)]
Score: 11232  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 14)]
Score: 39312  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 15)]
Score: 58968  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 16)]
Score: 70200  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 17)]
Score: 73008  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 18)]
Score: 67392  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 19)]
Score: 53352  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 20)]
Score: 30888  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 6), ('Sugar', 21)]
Score: 11466  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 15)]
Score: 39312  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 16)]
Score: 57330  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 17)]
Score: 65520  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 18)]
Score: 63882  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 19)]
Score: 52416  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 20)]
Score: 31122  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 7), ('Sugar', 21)]
Score: 11232  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 8), ('Sugar', 16)]
Score: 37440  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 8), ('Sugar', 17)]
Score: 52416  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 8), ('Sugar', 18)]
Score: 56160  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 8), ('Sugar', 19)]
Score: 48672  Recipe: [('Candy', 23), ('Chocolate', 33), ('Sprinkles', 8), ('Sugar', 20)]
